구분,일자,이슈,링크,참고사항
동향,0909,"퀄컴, 아마존과 AI 추론 칩 공동 개발...""스마트폰 넘어 데이터센터로""
- 퀄컴이 아마존웹서비스(AWS)와 손잡고 여러 세대에 걸친 맞춤형 데이터센터용 AI 칩 개발에 나선다.
- 스마트폰용 칩 중심의 사업 구조에서 벗어나 데이터센터와 AI 칩을 새로운 성장동력으로 키우려는 전략으로, AI 데이터센터 시장을 사실상 주도하고 있는 엔비디아에 대한 도전도 본격화할 전망이다.퀄컴은 8일(현지시간) 아마존과 AWS의 AI 인프라 구축을 지원하기 위한 다년간의 제품 협력 계약을 체결했다고 밝혔다.양사는 특히 AI 추론 작업의 효율성을 높이는 데 초점을 맞춰 여러 세대의 맞춤형 실리콘을 개발할 예정이다.",https://www.aitimes.com/news/articleView.html?idxno=215041,
동향,0909,"기능별 C2 서버를 운용하는 Kimsuky 그룹의 새로운 LNK 악성코드 등장
- [이미지] 생성형 AI 제작
- 명령 전달과 감염 알림, 정보 유출을 서로 다른 정상 서비스에 분산시킨 악성 LNK(바로가기) 파일이 국내 금융 문서로 위장해 유포된 정황이 확인되었습니다.",https://blog.alyac.co.kr/5777,
동향,0909,"한국오라클 클라우드 매출 1000억 육박…OCI 국내 사업 본궤도
- 한국오라클의 클라우드 사업 부문 매출이 2년 만에 두 배 이상 증가하며 1000억원에 육박했다.
- 매출 비중이 가장 큰 라이선스 사업이 완만한 증가에 머무는 사이, 클라우드가 회사 성장을 이끄는 새로운 엔진으로 부상했다는 평가다.",https://www.etnews.com/20260909000271,
동향,0909,"와이즈넛, ‘와이즈 에이전트 랩스’ 조달청 등록 ··· 노코드 AI 에이전트 제작 지원
- [데이터넷] 와이즈넛(대표 강용성)이 AI 에이전트 제작을 위한 올인원 도구 ‘와이즈 에이전트 랩스(WISE Agent Labs)’를 조달청 디지털서비스몰에 등록했다고 9일 밝혔다.이번 등록으로 정부부처와 공공기관은 디지털서비스몰을 통해 와이즈 에이전트 랩스를 구매할 수 있게 됐다.
- 완성된 AI 솔루션을 도입하는 방식뿐 아니라 기관별 업무에 맞는 AI 에이전트를 직접 설계·제작할 수 있는 환경을 제공한다.와이즈 에이전트 랩스는 AI 에이전트의 설계·개발부터 학습, 검증, 배포, 운영관리, 개선까지 전 과정을 하나의 환경에서 수행할",https://www.datanet.co.kr/news/articleView.html?idxno=214372,
동향,0909,"인텔, 10월 CPU 가격 10% 추가 인상...수익성 방어 정조준
- 글로벌 PC 시장에서 부품 가격 상승 압력이 커지는 가운데 인텔이 수익성 방어를 위해 CPU 가격 인상 카드를 다시 꺼내 들었다.8일(현지시간) 대만 IT 전문 디지타임즈(DIGITIMES)에 따르면, 인텔은 오는 10월5일 PC용 CPU 가격을 추가로 10% 인상할 예정이다.이번 인상은 올해 들어서만 세 번째 가격 조정으로, 부품 및 제조 비용 상승에 대응하는 동시에 수익성이 낮은 제품을 줄여 CPU 사업의 이익률을 높이려는 전략으로 풀이된다.인텔은 2025년 말 이후 PC용 CPU 가격을 잇달아 인상해 왔다.
- 올해 1분기에는 약",https://www.aitimes.com/news/articleView.html?idxno=215060,
동향,0909,"엔비디아, GPU 커널까지 러스트로 개발하는 ‘CUDA 러스트’ 공개...안전한 AI 인프라 구축
- 엔비디아가 AI 시스템의 핵심 영역인 GPU 커널 개발에 프로그래밍 언어 러스트(Rust)를 본격 도입한다.
- 기존에는 러스트로 CUDA 커널을 호출하는 수준에 머물렀으나, 앞으로는 GPU 커널 자체를 러스트로 직접 작성해 네이티브 PTX 코드로 컴파일하는 ‘CUDA 러스트’를 추진하며 소프트웨어 생태계 전환에 나섰다.엔비디아는 8일(현지시간) CUDA 러스트를 공개하고 2027년 이후까지 관련 기술을 지속 발전시킬 계획이라고 밝혔다.",https://www.aitimes.com/news/articleView.html?idxno=215062,
동향,0909,"7000억 행정 통합, 업무 효율성 막는 '데이터 먹통'을 막아라
- 2023년 네트워크 장비 포트 고장이 전국 행정업무를 흔들었다.
- 인증 데이터가 유실되며 시도·새올행정시스템 접속 장애가 발생했고, 주민센터 민원과 정부24까지 차질을 빚었다.",https://www.etnews.com/20260909000118,
동향,0909,"App Router의 장점은 우리에게도 장점일까요?
- App Router가 토스뱅크에도 좋은 선택일지, 직접 측정한 결과와 도입 여부를 판단한 기준을 공유해요.",https://toss.tech/article/52999,
동향,0909,"정부 산하기관은 왜 존재하는가
- 앞선 두 번의 칼럼에서 '국가 사이버보안 컨트롤타워의 역할'과 '좋은 정책이 집행 과정에서 달라지는 이유'에 대해 이야기했다.
- 컨트롤타워가 국가 전체의 관점에서 방향과 우선순위를 정하는 곳이라면, 그렇게 만들어진 정책을 실제 현장에서 구체화하고 실행하는 것은 결국 각 정부 부처와 산하기관의 몫이다.",https://www.dailysecu.com/news/articleView.html?idxno=208380,
동향,0909,"KAIST, 파리 사클레대학교와 첨단 기술 연구협력 강화
- 한국과학기술원(KAIST, 총장 배충식)은 과학기술특성화대학 연합체 K-STAR를 대표해 프랑스 파리 사클레 대학교와 연구협력 강화를 위한 MOU를 체결했다고 9일 밝혔다.
- 이번 협약은 이재명 대통령의 프랑스 국빈 방문을 계기로 마련됐다.",https://www.aitimes.com/news/articleView.html?idxno=215054,
동향,0909,"금감원, 코엠·토스페이먼츠 현장검사 착수…개인정보 유출
- 금융감독원이 코엠페이먼츠와 토스페이먼츠를 대상으로 현장조사를 진행한다.
- 코엠페이먼츠에서 해킹으로 카드정보가 유출됐을 가능성이 제기됐고, 토스페이먼츠에서는 가맹점이 사용하는 외부 결제 연동 플랫폼 인증정보가 노출된 것으로 파악됐다.",https://www.etnews.com/20260909000283,
동향,0909,"[09월09일] 순천 AI 영상 뉴스
- 📌9월 9일 순천 AI 영상 뉴스입니다.",https://www.youtube.com/shorts/MIwnHfMHhzY,
동향,0909,"AWS, 우주항공청·메가존클라우드와 韓 우주 스타트업 지원
- [데이터넷] 아마존웹서비스(AWS)가 우주항공청(KASA), 메가존클라우드와 함께 국내 우주·위성 스타트업을 지원하는 4주간의 ‘AWS 스페이스 엑셀러레이터: 한국 2026(AWS Space Accelerator: Korea 2026)’을 운영한다고 9일 밝혔다.이번 프로그램은 국내 우주·위성 스타트업을 대상으로 클라우드·AI 기술과 핸즈온 랩, 기술 멘토링, 업계 전문가의 비즈니스 코칭 등을 제공한다.
- AWS 액티베이트(AWS Activate)를 통해 클라우드 리소스와 비즈니스 지원도 제공한다.우주항공청에 따르면 정부의 2027년",https://www.datanet.co.kr/news/articleView.html?idxno=214356,
동향,0909,"에이전틱 AI가 방어 골든타임 줄인다...클라우드 침해 후 6시간 만에 수천 개 자격 증명 탈취
- 공격자가 에이전틱 AI로 취약점 스캔과 오류 해결, IP 교체, 자격 증명 수집을 자동화하고 있다.
- 오픈소스 패키지와 AI 코딩 어시스턴트가 결합하면서 개발자와 보안 스캐너가 새로운 공격 경로가 됐다.",https://www.gttkorea.com/news/articleView.html?idxno=26978,
동향,0909,"일화, 리미니스트리트로 ERP 유지보수 비용 50% 이상 절감
- 기업이 전사적자원관리시스템(ERP)을 안정적으로 운영하려면 장애 대응과 기술 문제 해결, 업무 환경에 맞춘 유지보수가 필요하다.
- 그러나 연간 유지보수 비용이 높으면 현업 요구를 반영한 기능 개선과 신규 하드웨어 구축, 기존 IT 인프라 개선에 투입할 예산이 줄어든다.",https://www.gttkorea.com/news/articleView.html?idxno=26976,
동향,0909,"공공 DBMS 시장서 큐브리드 2위...마이크로소프트 첫 추월
- 공공기관의 데이터베이스관리시스템(DBMS)은 행정&middot;복지&middot;세무&middot;교육 등 주요 정보시스템의 데이터를 저장하고 처리하는 핵심 소프트웨어다.
- 시스템을 장기간 운영해야 하는 공공부문에서는 성능과 안정성뿐 아니라 기술지원, 보안 대응, 기존 애플리케이션과의 호환성, 유지관리 비용이 제품 선정에 영향을 준다.",https://www.gttkorea.com/news/articleView.html?idxno=26960,
동향,0909,"컨택센터 음성 AI 오답·응답 지연 줄인다...실제 통화 분석해 자동 개선
- 기업이 컨택센터에 음성 AI 에이전트를 배치한 뒤에는 실제 통화에서 발생하는 음성인식 오류와 응답 지연, 잘못된 정보 검색, 업무도구 호출 실패 등을 지속해서 점검해야 한다.
- 시험환경에서 정상적으로 작동해도 고객의 억양과 표현, 통화 품질, 예상하지 못한 질문에 따라 응답 결과가 달라질 수 있다.",https://www.gttkorea.com/news/articleView.html?idxno=26970,
동향,0909,강진군 병영면 로컬블랜딩 아트플로어,https://www.youtube.com/watch?v=LM2-H82WEjU,
동향,0909,"TANGO: Humanoid Navigation in Cluttered Environments with a Whole-Body Vision-Language-Action Model
- We study the problem of navigating cluttered indoor environments with a humanoid robot.
- Unlike conventional methods that model navigation as a 2D path planning problem, humanoid traversal in cluttered environments requires continuous geometry-aware whole-body adaptation, including coordinated arm placement, torso adjustment, and gait modulation for collision-free movement through complex 3D spaces.",https://arxiv.org/abs/2609.09158v1,
동향,0909,"Learning Length-Extrapolatable Recurrent Models
- Recurrent models provide a natural path to long-context modeling, yet models trained with backpropagation through time (BPTT) often fail beyond their training horizon.
- Classical analyses emphasize gradients that vanish or explode along temporal paths.",https://arxiv.org/abs/2609.09157v1,
동향,0909,"Procedural Graphs: Self-Evolving Execution Structures for LLM Agents
- Large language models are increasingly deployed as agents that plan over long horizons and act through external tools.
- Most agents select actions through unconstrained generation over an accumulating history, leaving implicit the procedural knowledge of what to do, in what order, and under which conditions.",https://arxiv.org/abs/2609.09153v1,
동향,0909,"Silver Rate Is (Almost) Optimal for Gradient Descent Acceleration
- We study how far gradient descent (GD) can be accelerated by predetermined nonnegative stepsizes in smooth convex optimization.
- Writing $p_{\mathrm{sil}}=\log_2(1+\sqrt{2})$, we prove an $Ω\left(n^{-p_{\mathrm{sil}}-O(\sqrt{\log\log n/\log n})}\right)$ non-anytime lower bound.",https://arxiv.org/abs/2609.09152v1,
동향,0909,"PrivEscalate: Measuring and Augmenting the Threat of LLM-Automated Linux Privilege Escalation
- As Large Language Model (LLM) agents increasingly automate offensive operations across the cyber kill chain, their efficacy in complex local post-exploitation tasks remains inadequately quantified.
- Among these, Linux privilege escalation is a key step between initial access and full system compromise.",https://arxiv.org/abs/2609.09087v1,
동향,0909,"NERVE Attacks: Breaking AI-Powered Brain-Computer Interfaces
- The rapid integration of AI into human-centred systems such as Brain-Computer Interfaces (BCIs) has created a poorly understood attack surface linking neural signals to physical systems.
- Exploits in this domain threaten cognitive autonomy, mental privacy, and physical safety, from neural data exfiltration to malicious control of BCI-tethered devices.",https://arxiv.org/abs/2609.08971v1,
동향,0909,"On APN Functions with Boomerang Uniformity One over $\mathbb F_{3^n}$: Differential and Boomerang Spectra and CCZ-Inequivalence
- Let $q=3^n$, where $n>1$ is odd, and let $g:\Fq\to\Fq$ be a perfect nonlinear (PN) function represented by a Dembowski--Ostrom (DO) polynomial.
- Put $τ=g(1)$, let $ε$ be the indicator of $\Fthree^*$, and, for $c\in\Fq$, define $\widetilde G_c(x):=g(x+c)+τε(x)$.",https://arxiv.org/abs/2609.08968v1,
동향,0909,"Towards Standardized Evaluation of GPU Memory Safety with GMSBench
- As GPUs become increasingly integral to high-performance computing and machine learning, ensuring memory safety in GPU programs has become crucial for reliable and secure execution.
- However, evaluating GPU memory safety techniques remains challenging due to the lack of comprehensive and standardized benchmarks.",https://arxiv.org/abs/2609.08871v1,
동향,0908,"한꺼번에 짊어지던 배치를 내려놓고, 하나씩 흘려보내는 워크플로로
- Temporal 도입은 부담스러웠고, 그렇다고 배치를 그대로 둘 순 없었습니다 &#8211; 입맛대로 골라 Claude로 뚝딱 만든 워크플로 엔진 개발기 ℹ️ 이 글에 등장하는 수치와 설정값(대기 시간, 타임아웃, 재시도 횟수 등)은 이해를 돕기 위한 예시이며, 실제 운영 설정과는 다릅니다.
- 들어가는 말 배달의민족 사장님이 사용하는 포스(POS)의 백엔드를 만들다 보면, &#34;지금 당장 처리할 일&#34;보다 &#34;시간이 흐른 뒤에 처리해야 할 [&#8230;]",https://techblog.woowahan.com/26832/,
동향,0908,"AI가 팀 규칙을 지키도록 하는 방법
- Coding Agent를 위한 Stylepack",https://toss.tech/article/52631,
동향,0908,"디지털 자산 거래 전 양자내성암호 검증...블록체인·지갑·결제망 보안 강화
- 디지털 자산의 소유권과 거래 무결성은 공개키 암호와 디지털 서명에 의존한다.
- 양자컴퓨터가 기존 암호체계에 미칠 위험에 대비하려면 블록체인과 지갑, 수탁시스템, 결제망에 양자내성암호(Post-Quantum Cryptography, PQC)를 적용해야 한다.",https://www.gttkorea.com/news/articleView.html?idxno=26949,
동향,0908,"if(kakao)2026 둘째 날, 기술 세션 소개
- if(kakao)2026 둘째 날은 안정성과 인프라, 거버넌스, AI-DLC, Model & Agent에 대해 이야기합니다.
- 키노트를 제외한 총 30개의 기술 세션들이 아래와 같이 진행됩니다.",https://tech.kakao.com/posts/835,
동향,0908,"if(kakao)2026 첫째 날, 기술 세션 소개
- if(kakao)2026 첫째 날은 AI 방향성, 신뢰와 안전, Model & Agent, 상생과 성장에 대해 이야기합니다.
- 키노트를 제외한 총 23개의 기술 세션들이 아래와 같이 진행됩니다.",https://tech.kakao.com/posts/833,
동향,0907,"AI와 클라우드 시대, 보안 신입에게 필요한 것은 결국 기본기다
- 이전 3부작으로 우리나라에서의 정보보호 분야에서 과거부터 미래까지의 여러 변화를 이야기하였다.
- 처음에는 네트워크와 방화벽이 보안의 중심처럼 여겨졌고, 이후 웹 보안, 모바일, 클라우드, 개인정보 보호, 공급망 보안이 차례로 중요한 화두가 되었다.",https://www.dailysecu.com/news/articleView.html?idxno=208363,
동향,0907,"[09월07일] 순천 AI 영상 뉴스
- 📌9월 7일 순천 AI 영상 뉴스입니다.",https://www.youtube.com/shorts/i2Jwd4-ocug,
동향,0907,"2. Beyond Our Expertise
- This is the story of how we turned Technical Writers’ challenges and expertise into a product called ""todoc"", and how the process helped us take that expertise even further.",https://toss.tech/article/technical-writing-2-eng,
동향,0907,"문서로만 지키던 아키텍처 규칙, 테스트 코드로 강제하기
- 들어가며 제가 속한 파트너셀프서비스팀은 코딩 컨벤션을 사내 위키 문서와 AI 에이전트가 참조할 수 있는 규칙 문서에 정의해놓고 개발하고 있습니다.
- 하지만 그 규칙을 잘 지키고 있는지 확인하는 방법이 코드 리뷰뿐이었다는 점이 문제였습니다.",https://techblog.woowahan.com/26835/,
동향,0907,"구글 크롬, 원격코드 실행 가능한 제로데이 취약점(CVE-2026-85046) 긴급 업데이트 권고
- 구글이 실제 공격에 악용되고 있는 크롬 브라우저 제로데이 취약점에 대한 보안 업데이트를 배포했습니다.
- 이번 제로데이 취약점은 크롬의 자바스크립트 및 웹어셈블리(WebAssembly) 처리 엔진인 'V8'에서 발생하는 '유형 혼동(Type Confusion)' 결함입니다.",https://blog.alyac.co.kr/5776,
동향,0907,"카카오, if(kakao)26 컨퍼런스 개최... 모든 연결에 지능을
- 🔗 if(kakao)26 바로가기
- - 10월 13일부터 14일까지 이틀간 카카오 AI 캠퍼스에서 온·오프라인 진행",https://tech.kakao.com/posts/834,
동향,0903,"FE News 26년 9월 소식을 전해드립니다.
- 26년 9월 소식에서는 다음과 같은 유용한 정보들을 만나보실 수 있습니다.
- The AI Engineering Skills Map",https://d2.naver.com/news/7360495,
동향,0903,"KISA VIEW EP13 | 가명정보 원스톱 지원 서비스 활용하기
- 가명정보는 개인정보의 일부를 삭제하거나 대체해 특정 개인을 알아볼 수 없도록 처리한 정보를 말하는데요.
- 가명정보, 어디서 어떻게 활용할 수 있을까요?",https://www.youtube.com/shorts/gvN_F-lXOq0,
동향,0902,"[네이버피셜] 네이버 개발자라면 꼭 만나게 됩니다
- 네이버의 기술과 개발 경험을 개발자들과 나누는 Developer Experience 팀의 인터뷰가
- 네이버피셜에 공개됐습니다.",https://d2.naver.com/news/3092933,
동향,0901,"ClickFix의 또 다른 진화, TerminalFix 공격 주의
- 사용자가 스스로 악성 명령을 실행하도록 유도하는 ClickFix 계열 공격이 계속해서 형태를 바꾸며 확산되고 있습니다.
- ClickFix&nbsp;공격에&nbsp;대한&nbsp;내용은&nbsp;지난&nbsp;포스팅&nbsp;내용을&nbsp;참고하시기&nbsp;바랍니다.&nbsp;",https://blog.alyac.co.kr/5775,
동향,0901,"Python의 멀티프로세싱과 Airflow, 그리고 관련된 문제 해결기 1편
- 저희 팀은 데이터 입수 플랫폼의 배치 워크플로를 Airflow 2.10.2로 운영하고 있습니다.
- 2025년 4월 Airflow 3.0이 릴리스되었고, UI 개선과 다양한 신규 기능이 포함되었습니다.",https://d2.naver.com/helloworld/4452165,
동향,0831,"AI가 분석한 리서치 결과, 어떻게 만들고 전달할까요?
- 들어가며 사용자경험분석팀에서는 리서치 업무를 지원하는 사내 서비스인 리서치 AI 도우미를 만들고 있어요.
- &#8220;배민클럽을 선택한 이유는 무엇인가요?&#8221;처럼 수천 명이 자유롭게 답한 설문응답을 이해하기 쉬운 카테고리로 분류해 보고서를 만들고, 사용성 테스트(UT, usability test) 녹취록을 요약해 분석 리포트를 만드는 기능을 제공합니다.",https://techblog.woowahan.com/27381/,
동향,0827,"KISA 숏드라마 | 키사전자 EP13 | 고객 동의 못 받으면 사업 접으라구요?
- 이 대리의 AI 헬스케어 기획안에 찍힌 빨간 도장 3개?!
- “고객 건강 데이터를 활용하려면 일일이 동의받으라고?",https://www.youtube.com/shorts/KhSwcwjQs7w,
동향,0327,"eGISEC 2026 Session 생성형 AI 보안을 위한 아키텍처와 운영전략
- [eGISEC 2026] 3월 18일~20일, 일산 킨텍스에서 전자정부 정보보호 솔루션 페어(eGISEC 2026)에 안랩클라우드메이트가 부스 참여와 세션 발표를 하였습니다.
- 세션을 못 보신 분들 위해 온디맨드 영상을 공유합니다.",https://www.youtube.com/watch?v=qL8WSICeqv4,
동향,0313,"eGISEC 2026
- [eGISEC 2026] 3월 18일~20일, 일산 킨텍스에서 전자정부 정보보호 솔루션 페어(eGISEC 2026)에 초대합니다.
- 급변하는 AX(AI Transformation) 환경 속에서 보안과 규제 준수 사이의 균형을 고민하고 계신가요?",https://www.youtube.com/shorts/AJw-aFPplrU,
동향,0312,"React와 DoS
- [Tech Blog] 모던 웹 개발의 무게중심이 클라이언트에서 서버로 이동하고 있습니다.
- 문제는 로직이 서버로 이동하다 보니 프론트엔드 개발도 더 이상 서버 보안 위협과 무관하지 않다는 점입니다.",https://www.youtube.com/shorts/J7e_MNr7JFI,
